lga_code,new_sub,property_pfi,parcel_pfi,address_pfi,spi,plan_number,lot_number,base_propnum,propnum,crefno,hsa_flag,hsa_unit_id,blg_unit_type,blg_unit_prefix_1,blg_unit_id_1,blg_unit_suffix_1,blg_unit_prefix_2,blg_unit_id_2,blg_unit_suffix_2,floor_type,floor_prefix_1,floor_no_1,floor_suffix_1,floor_prefix_2,floor_no_2,floor_suffix_2,building_name,complex_name,location_descriptor,house_prefix_1,house_number_1,house_suffix_1,house_prefix_2,house_number_2,house_suffix_2,access_type,new_road,road_name,road_type,road_suffix,locality_name,distance_related_flag,is_primary,easting,northing,datum_proj,outside_property,edit_code,comments,date,pozi_map
"328",,"455314948",,,,,,,"176538",,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,GRACE,ROAD,,SHEPPARTON NORTH,,Y,,,,,A,parcel 31\PS900126: adding propnum 176538 (new) (50 GRACE ROAD SHEPPARTON NORTH) as new multi-assessment to property 223744 (3 TORBRECK STREET SHEPPARTON NORTH) (**WARNING**: properties have different road names),2024-04-30,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=455314948"",""https://vicmap.pozi.com/?propertypfi=455314948"")"
"328",,"455314947",,,,,,,"176538",,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,GRACE,ROAD,,SHEPPARTON NORTH,,Y,,,,,A,parcel 30\PS900126: adding propnum 176538 (new) (50 GRACE ROAD SHEPPARTON NORTH) as new multi-assessment to property 223743 (1 TORBRECK STREET SHEPPARTON NORTH) (**WARNING**: properties have different road names),2024-04-30,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=455314947"",""https://vicmap.pozi.com/?propertypfi=455314947"")"
"328",,"439542093",,,,,,,"176538",,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,GRACE,ROAD,,SHEPPARTON NORTH,,Y,,,,,A,parcel 16\PS847046: adding propnum 176538 (new) (50 GRACE ROAD SHEPPARTON NORTH) as new multi-assessment to property 222359 (12 INNISHILL CIRCUIT SHEPPARTON NORTH) (**WARNING**: properties have different road names),2024-04-30,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=439542093"",""https://vicmap.pozi.com/?propertypfi=439542093"")"
"328",,"434285669",,,,,,,"176538",,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,GRACE,ROAD,,SHEPPARTON NORTH,,Y,,,,,A,parcel 8\PS844311: adding propnum 176538 (new) (50 GRACE ROAD SHEPPARTON NORTH) as new multi-assessment to property 220826 (1 TYPO PLACE SHEPPARTON NORTH) (**WARNING**: properties have different road names),2023-01-31,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=434285669"",""https://vicmap.pozi.com/?propertypfi=434285669"")"
"328",,"434283476",,,,,,,"176538",,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,GRACE,ROAD,,SHEPPARTON NORTH,,Y,,,,,A,parcel 6\PS844311: adding propnum 176538 (new) (50 GRACE ROAD SHEPPARTON NORTH) as new multi-assessment to property 220824 (116 INNISHILL CIRCUIT SHEPPARTON NORTH) (**WARNING**: properties have different road names),2023-01-31,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=434283476"",""https://vicmap.pozi.com/?propertypfi=434283476"")"
"328",,"427028179",,,,,,,"177538",,,,,,,,,,,,,,,,,,,,,,"37",,,"65",,,,NEW DOOKIE,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 7\PS807141: adding propnum 177538 (new) (37-65 NEW DOOKIE ROAD SHEPPARTON) as new multi-assessment to property 214549 (37 NEW DOOKIE ROAD SHEPPARTON),2020-04-15,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=427028179"",""https://vicmap.pozi.com/?propertypfi=427028179"")"
"328",,"427028178",,,,,,,"177538",,,,,,,,,,,,,,,,,,,,,,"37",,,"65",,,,NEW DOOKIE,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 6\PS807141: adding propnum 177538 (new) (37-65 NEW DOOKIE ROAD SHEPPARTON) as new multi-assessment to property 214548 (9 INDUSTRIAL ROAD SHEPPARTON) (**WARNING**: properties have different road names),2020-04-15,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=427028178"",""https://vicmap.pozi.com/?propertypfi=427028178"")"
"328",,"427028177",,,,,,,"177538",,,,,,,,,,,,,,,,,,,,,,"37",,,"65",,,,NEW DOOKIE,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 5\PS807141: adding propnum 177538 (new) (37-65 NEW DOOKIE ROAD SHEPPARTON) as new multi-assessment to property 214547 (7 INDUSTRIAL ROAD SHEPPARTON) (**WARNING**: properties have different road names),2020-04-15,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=427028177"",""https://vicmap.pozi.com/?propertypfi=427028177"")"
"328",,"427028167",,,,,,,"177538",,,,,,,,,,,,,,,,,,,,,,"37",,,"65",,,,NEW DOOKIE,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 10\PS807141: adding propnum 177538 (new) (37-65 NEW DOOKIE ROAD SHEPPARTON) as new multi-assessment to property 214552 (6 INDUSTRIAL ROAD SHEPPARTON) (**WARNING**: properties have different road names),2020-04-15,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=427028167"",""https://vicmap.pozi.com/?propertypfi=427028167"")"
"328",,"422767102",,,,,,,"215114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENNARI,ROAD,,KIALLA,,Y,,,,,A,parcel 32\PS727364: adding propnum 215114 (new) (GENNARI ROAD KIALLA) as new multi-assessment to property 207695 (44/15 GENNARI ROAD KIALLA),2020-07-22,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=422767102"",""https://vicmap.pozi.com/?propertypfi=422767102"")"
"328",,"422767098",,,,,,,"215114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENNARI,ROAD,,KIALLA,,Y,,,,,A,parcel 29\PS727364: adding propnum 215114 (new) (GENNARI ROAD KIALLA) as new multi-assessment to property 207692 (38/15 GENNARI ROAD KIALLA),2020-07-22,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=422767098"",""https://vicmap.pozi.com/?propertypfi=422767098"")"
"328",,"422767095",,,,,,,"215114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENNARI,ROAD,,KIALLA,,Y,,,,,A,parcel 26\PS727364: adding propnum 215114 (new) (GENNARI ROAD KIALLA) as new multi-assessment to property 207689 (32/15 GENNARI ROAD KIALLA),2020-07-22,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=422767095"",""https://vicmap.pozi.com/?propertypfi=422767095"")"
"328",,"422767094",,,,,,,"215114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENNARI,ROAD,,KIALLA,,Y,,,,,A,parcel 25\PS727364: adding propnum 215114 (new) (GENNARI ROAD KIALLA) as new multi-assessment to property 207688 (30/15 GENNARI ROAD KIALLA),2020-07-22,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=422767094"",""https://vicmap.pozi.com/?propertypfi=422767094"")"
"328",,"422767078",,,,,,,"215114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENNARI,ROAD,,KIALLA,,Y,,,,,A,parcel 10\PS727364: adding propnum 215114 (new) (GENNARI ROAD KIALLA) as new multi-assessment to property 207673 (19/15 GENNARI ROAD KIALLA),2020-07-22,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=422767078"",""https://vicmap.pozi.com/?propertypfi=422767078"")"
"328",,"434136910",,,,,,,"218171",,,,,,,,,,,,,,,,,,,,,,"289",A,,,,,,DHURRINGILE,ROAD,,TATURA,,Y,,,,,A,parcel 7\PS847045: adding propnum 218171 (new) (289A DHURRINGILE ROAD TATURA) as new multi-assessment to property 223657 (6 APRICOT COURT TATURA) (**WARNING**: properties have different road names),2024-04-02,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=434136910"",""https://vicmap.pozi.com/?propertypfi=434136910"")"
"328",,"434136907",,,,,,,"218171",,,,,,,,,,,,,,,,,,,,,,"289",A,,,,,,DHURRINGILE,ROAD,,TATURA,,Y,,,,,A,parcel 10\PS847045: adding propnum 218171 (new) (289A DHURRINGILE ROAD TATURA) as new multi-assessment to property 223651 (15 APRICOT COURT TATURA) (**WARNING**: properties have different road names),2024-04-02,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=434136907"",""https://vicmap.pozi.com/?propertypfi=434136907"")"
"328",,"452550068",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 17\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223335 (12 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550068"",""https://vicmap.pozi.com/?propertypfi=452550068"")"
"328",,"452550066",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 46\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223370 (16 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550066"",""https://vicmap.pozi.com/?propertypfi=452550066"")"
"328",,"452550063",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 45\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223369 (18 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550063"",""https://vicmap.pozi.com/?propertypfi=452550063"")"
"328",,"452550061",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 43\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223367 (22 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550061"",""https://vicmap.pozi.com/?propertypfi=452550061"")"
"328",,"452550060",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 42\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223366 (24 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550060"",""https://vicmap.pozi.com/?propertypfi=452550060"")"
"328",,"452550055",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 37\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223361 (34 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550055"",""https://vicmap.pozi.com/?propertypfi=452550055"")"
"328",,"452550052",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 34\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223358 (6 YELLOWBOX STREET TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550052"",""https://vicmap.pozi.com/?propertypfi=452550052"")"
"328",,"452550051",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 33\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223357 (8 YELLOWBOX STREET TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550051"",""https://vicmap.pozi.com/?propertypfi=452550051"")"
"328",,"452550047",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 23\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223347 (21 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550047"",""https://vicmap.pozi.com/?propertypfi=452550047"")"
"328",,"452550046",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 22\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223346 (19 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550046"",""https://vicmap.pozi.com/?propertypfi=452550046"")"
"328",,"452550045",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 21\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223339 (17 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550045"",""https://vicmap.pozi.com/?propertypfi=452550045"")"
"328",,"452550044",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 20\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223338 (15 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550044"",""https://vicmap.pozi.com/?propertypfi=452550044"")"
"328",,"452550043",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 19\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223337 (13 PARKLAND DRIVE TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550043"",""https://vicmap.pozi.com/?propertypfi=452550043"")"
"328",,"452550041",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 31\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223355 (7 YELLOWBOX STREET TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550041"",""https://vicmap.pozi.com/?propertypfi=452550041"")"
"328",,"452550040",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 30\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223354 (5 YELLOWBOX STREET TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550040"",""https://vicmap.pozi.com/?propertypfi=452550040"")"
"328",,"452550039",,,,,,,"218873",,,,,,,,,,,,,,,,,,,,,,"1650",,,,,,,GOULBURN VALLEY,HIGHWAY,,TALLYGAROOPNA,,Y,,,,,A,parcel 29\PS901933: adding propnum 218873 (new) (1650 GOULBURN VALLEY HIGHWAY TALLYGAROOPNA) as new multi-assessment to property 223353 (3 YELLOWBOX STREET TALLYGAROOPNA) (**WARNING**: properties have different road names),2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452550039"",""https://vicmap.pozi.com/?propertypfi=452550039"")"
"328",,"457450072",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 235\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225177 (29 RICHMOND STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=457450072"",""https://vicmap.pozi.com/?propertypfi=457450072"")"
"328",,"457450071",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 234\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225176 (27 RICHMOND STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=457450071"",""https://vicmap.pozi.com/?propertypfi=457450071"")"
"328",,"457450070",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 233\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225175 (25 RICHMOND STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=457450070"",""https://vicmap.pozi.com/?propertypfi=457450070"")"
"328",,"457450069",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 232\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225174 (23 RICHMOND STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=457450069"",""https://vicmap.pozi.com/?propertypfi=457450069"")"
"328",,"452727978",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 189\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225136 (1 BRIDEWELL COURT SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452727978"",""https://vicmap.pozi.com/?propertypfi=452727978"")"
"328",,"452727975",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 200\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225147 (19 WOODSTOCK STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452727975"",""https://vicmap.pozi.com/?propertypfi=452727975"")"
"328",,"452727974",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 199\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225146 (17 WOODSTOCK STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452727974"",""https://vicmap.pozi.com/?propertypfi=452727974"")"
"328",,"452727973",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 198\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225145 (2 BRIDEWELL COURT SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452727973"",""https://vicmap.pozi.com/?propertypfi=452727973"")"
"328",,"452727972",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 197\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225144 (4 BRIDEWELL COURT SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452727972"",""https://vicmap.pozi.com/?propertypfi=452727972"")"
"328",,"452727971",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 196\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225143 (6 BRIDEWELL COURT SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452727971"",""https://vicmap.pozi.com/?propertypfi=452727971"")"
"328",,"452727970",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 195\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225142 (8 BRIDEWELL COURT SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452727970"",""https://vicmap.pozi.com/?propertypfi=452727970"")"
"328",,"452727969",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 194\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225141 (10 BRIDEWELL COURT SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452727969"",""https://vicmap.pozi.com/?propertypfi=452727969"")"
"328",,"452721482",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 187\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225134 (18 WOODSTOCK STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452721482"",""https://vicmap.pozi.com/?propertypfi=452721482"")"
"328",,"452721479",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 184\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225131 (2/22 WOODSTOCK STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452721479"",""https://vicmap.pozi.com/?propertypfi=452721479"")"
